697  [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication using Java 1.8.0_282 on LAPTOP-L3DVDV5C with PID 27728 (C:\Users\Ekaterina\Documents\java2\practic23\target\classes started by Ekaterina in C:\Users\Ekaterina\Documents\java2\practic23)
700  [main] DEBUG com.example.demo.DemoApplication - Running with Spring Boot v2.4.4, Spring v5.3.5
701  [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to default profiles: default
2012 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2014 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2015 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.44]
2093 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2160 [main] DEBUG com.zaxxer.hikari.HikariConfig - Driver class org.postgresql.Driver found in Thread context class loader sun.misc.Launcher$AppClassLoader@18b4aac2
2233 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2268 [main] DEBUG o.h.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: sun.misc.Launcher$AppClassLoader@18b4aac2
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/Ekaterina/Documents/java2/practic23/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.example.demo.Address
		com.example.demo.model.Building
		com.example.demo.model.User]
	Mapping files names []
	Properties []
2277 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2278 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2280 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2311 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.29.Final
2877 [main] DEBUG o.hibernate.type.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.PostgresUUIDType@5ebffb44
2877 [main] DEBUG o.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@3f0d6038
2879 [main] DEBUG o.h.t.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4bcaa195] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@d08edc5]
2882 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Pool stats (total=1, active=0, idle=1, waiting=0)
2899 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.example.demo.Address
2919 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2924 [main] DEBUG o.h.cfg.annotations.EntityBinder - Import with entity name Address
2927 [main] DEBUG o.h.cfg.annotations.EntityBinder - Bind entity com.example.demo.Address on table address
2939 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@1d54baad
2945 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=id, insertable=true, updatable=true, unique=false}
2947 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.example.demo.Address] is safe
2947 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.example.demo.Address
2949 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2950 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.Address:id]
2952 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for id
2955 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property id
2960 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
2963 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=address_text, insertable=true, updatable=true, unique=false}
2964 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property addressText with lazy=false
2964 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.Address:addressText]
2964 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for addressText
2964 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property addressText
2966 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='address'}
2967 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=buildings, insertable=true, updatable=true, unique=false}
2968 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=null, insertable=true, updatable=true, unique=false}
2973 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=element, insertable=true, updatable=true, unique=false}
2973 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=buildings_key, insertable=true, updatable=true, unique=false}
2973 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='buildings_KEY', referencedColumn='null', mappedBy='null'}
2975 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='address'}
2975 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='address'}
2976 [main] DEBUG o.h.c.annotations.CollectionBinder - Collection role: com.example.demo.Address.buildings
2978 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property buildings
2979 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=zip_code, insertable=true, updatable=true, unique=false}
2979 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property zipCode with lazy=false
2979 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.Address:zipCode]
2979 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for zipCode
2979 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property zipCode
2981 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.example.demo.model.Building
2981 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2981 [main] DEBUG o.h.cfg.annotations.EntityBinder - Import with entity name Building
2981 [main] DEBUG o.h.cfg.annotations.EntityBinder - Bind entity com.example.demo.model.Building on table building
2984 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(building), mappingColumn=id, insertable=true, updatable=true, unique=false}
2984 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.example.demo.model.Building] is safe
2984 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.example.demo.model.Building
2984 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2984 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.Building:id]
2984 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for id
2985 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property id
2985 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
2985 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
2985 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(building), mappingColumn=address, insertable=true, updatable=true, unique=false}
2986 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property address
2987 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(building), mappingColumn=creation_date, insertable=true, updatable=true, unique=false}
2988 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property creationDate with lazy=false
2988 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.Building:creationDate]
2988 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for creationDate
2988 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property creationDate
2988 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(building), mappingColumn=type, insertable=true, updatable=true, unique=false}
2988 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property type with lazy=false
2988 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.Building:type]
2989 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for type
2990 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property type
2991 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.example.demo.model.User
2991 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2991 [main] DEBUG o.h.cfg.annotations.EntityBinder - Import with entity name User
2991 [main] DEBUG o.h.cfg.annotations.EntityBinder - Bind entity com.example.demo.model.User on table user_password
2993 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user_password), mappingColumn=id, insertable=true, updatable=true, unique=false}
2993 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.example.demo.model.User] is safe
2993 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.example.demo.model.User
2993 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2993 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.User:id]
2993 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for id
2993 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property id
2993 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
2993 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user_password), mappingColumn=login, insertable=true, updatable=true, unique=false}
2993 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property login with lazy=false
2993 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.User:login]
2993 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for login
2993 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property login
2993 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user_password), mappingColumn=password, insertable=true, updatable=true, unique=false}
2994 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property password with lazy=false
2995 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.User:password]
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for password
2995 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property password
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for addressText
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for zipCode
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for creationDate
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for type
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for login
2995 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for password
3001 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@17acd1dd
3003 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [address]
3003 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [building]
3003 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [user_password]
3003 [main] DEBUG o.h.cfg.CollectionSecondPass - Second pass for collection: com.example.demo.Address.buildings
3004 [main] DEBUG o.h.c.annotations.CollectionBinder - Binding a OneToMany: com.example.demo.Address.buildings through a foreign key
3005 [main] DEBUG o.h.c.annotations.CollectionBinder - Mapping collection: com.example.demo.Address.buildings -> building
3007 [main] DEBUG o.h.cfg.annotations.TableBinder - Retrieving property com.example.demo.model.Building.address
3007 [main] DEBUG o.h.cfg.CollectionSecondPass - Mapped collection key: address_id, one-to-many: com.example.demo.model.Building
3007 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: com.example.demo.Address
3011 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: com.example.demo.Address
3035 [main] DEBUG o.h.internal.SessionFactoryImpl - Building session factory
3036 [main] DEBUG org.hibernate.cfg.Settings - SessionFactory name : null
3036 [main] DEBUG org.hibernate.cfg.Settings - Automatic flush during beforeCompletion(): enabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Automatic session close at end of transaction: disabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Statistics: disabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Deleted entity synthetic identifier rollback: disabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Default entity-mode: pojo
3037 [main] DEBUG org.hibernate.cfg.Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Allow initialization of lazy state outside session : disabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Using BatchFetchStyle : LEGACY
3037 [main] DEBUG org.hibernate.cfg.Settings - Default batch fetch size: -1
3037 [main] DEBUG org.hibernate.cfg.Settings - Maximum outer join fetch depth: null
3037 [main] DEBUG org.hibernate.cfg.Settings - Default null ordering: NONE
3037 [main] DEBUG org.hibernate.cfg.Settings - Order SQL updates by primary key: disabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Order SQL inserts for batching: disabled
3037 [main] DEBUG org.hibernate.cfg.Settings - multi-tenancy strategy : NONE
3037 [main] DEBUG org.hibernate.cfg.Settings - JTA Track by Thread: enabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Query language substitutions: {}
3037 [main] DEBUG org.hibernate.cfg.Settings - Named query checking : enabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Second-level cache: disabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Second-level query cache: disabled
3037 [main] DEBUG org.hibernate.cfg.Settings - Second-level query cache factory: null
3037 [main] DEBUG org.hibernate.cfg.Settings - Second-level cache region prefix: null
3037 [main] DEBUG org.hibernate.cfg.Settings - Optimize second-level cache for minimal puts: disabled
3038 [main] DEBUG org.hibernate.cfg.Settings - Structured second-level cache entries: disabled
3038 [main] DEBUG org.hibernate.cfg.Settings - Second-level cache direct-reference entries: disabled
3038 [main] DEBUG org.hibernate.cfg.Settings - Automatic eviction of collection cache: disabled
3038 [main] DEBUG org.hibernate.cfg.Settings - JDBC batch size: 15
3038 [main] DEBUG org.hibernate.cfg.Settings - JDBC batch updates for versioned data: enabled
3038 [main] DEBUG org.hibernate.cfg.Settings - Scrollable result sets: enabled
3038 [main] DEBUG org.hibernate.cfg.Settings - Wrap result sets: disabled
3038 [main] DEBUG org.hibernate.cfg.Settings - JDBC3 getGeneratedKeys(): enabled
3038 [main] DEBUG org.hibernate.cfg.Settings - JDBC result set fetch size: null
3038 [main] DEBUG org.hibernate.cfg.Settings - Connection release mode: ON_CLOSE
3038 [main] DEBUG org.hibernate.cfg.Settings - Generate SQL with comments: disabled
3038 [main] DEBUG org.hibernate.cfg.Settings - JPA compliance - query : disabled
3038 [main] DEBUG org.hibernate.cfg.Settings - JPA compliance - closed-handling : disabled
3038 [main] DEBUG org.hibernate.cfg.Settings - JPA compliance - lists : disabled
3038 [main] DEBUG org.hibernate.cfg.Settings - JPA compliance - transactions : disabled
3090 [main] DEBUG o.h.internal.SessionFactoryImpl - Session factory constructed with filter configurations : {}
