682  [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication using Java 1.8.0_282 on LAPTOP-L3DVDV5C with PID 26260 (C:\Users\Ekaterina\Documents\java2\practic23\target\classes started by Ekaterina in C:\Users\Ekaterina\Documents\java2\practic23)
685  [main] DEBUG com.example.demo.DemoApplication - Running with Spring Boot v2.4.4, Spring v5.3.5
685  [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to default profiles: default
1881 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
1883 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
1883 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.44]
1956 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026 [main] DEBUG com.zaxxer.hikari.HikariConfig - Driver class org.postgresql.Driver found in Thread context class loader sun.misc.Launcher$AppClassLoader@18b4aac2
2083 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2120 [main] DEBUG o.h.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: sun.misc.Launcher$AppClassLoader@18b4aac2
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/Ekaterina/Documents/java2/practic23/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.example.demo.Address
		com.example.demo.model.Building
		com.example.demo.model.User]
	Mapping files names []
	Properties []
2128 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2129 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2140 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2171 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.29.Final
2732 [main] DEBUG o.hibernate.type.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.PostgresUUIDType@4d6ccc97
2732 [main] DEBUG o.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@3374b5bc
2734 [main] DEBUG o.h.t.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@6dc9da2d] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@1d408060]
2739 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Pool stats (total=1, active=0, idle=1, waiting=0)
2752 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.example.demo.Address
2777 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2782 [main] DEBUG o.h.cfg.annotations.EntityBinder - Import with entity name Address
2785 [main] DEBUG o.h.cfg.annotations.EntityBinder - Bind entity com.example.demo.Address on table address
2801 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@e9e3062
2806 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=id, insertable=true, updatable=true, unique=false}
2809 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.example.demo.Address] is safe
2809 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.example.demo.Address
2809 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2811 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.Address:id]
2812 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for id
2815 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property id
2820 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
2822 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=address_text, insertable=true, updatable=true, unique=false}
2822 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property addressText with lazy=false
2822 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.Address:addressText]
2822 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for addressText
2822 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property addressText
2824 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='address'}
2824 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=buildings, insertable=true, updatable=true, unique=false}
2825 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=null, insertable=true, updatable=true, unique=false}
2830 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=element, insertable=true, updatable=true, unique=false}
2830 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=buildings_key, insertable=true, updatable=true, unique=false}
2831 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='buildings_KEY', referencedColumn='null', mappedBy='null'}
2835 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='address'}
2835 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='address'}
2836 [main] DEBUG o.h.c.annotations.CollectionBinder - Collection role: com.example.demo.Address.buildings
2838 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property buildings
2839 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=zip_code, insertable=true, updatable=true, unique=false}
2839 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property zipCode with lazy=false
2839 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.Address:zipCode]
2839 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for zipCode
2839 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property zipCode
2842 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.example.demo.model.Building
2842 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2842 [main] DEBUG o.h.cfg.annotations.EntityBinder - Import with entity name Building
2842 [main] DEBUG o.h.cfg.annotations.EntityBinder - Bind entity com.example.demo.model.Building on table building
2846 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(building), mappingColumn=id, insertable=true, updatable=true, unique=false}
2846 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.example.demo.model.Building] is safe
2846 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.example.demo.model.Building
2846 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2846 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.Building:id]
2846 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for id
2846 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property id
2846 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
2846 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
2847 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(building), mappingColumn=address, insertable=true, updatable=true, unique=false}
2849 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property address
2849 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(building), mappingColumn=creation_date, insertable=true, updatable=true, unique=false}
2850 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property creationDate with lazy=false
2850 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.Building:creationDate]
2850 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for creationDate
2850 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property creationDate
2850 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(building), mappingColumn=type, insertable=true, updatable=true, unique=false}
2850 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property type with lazy=false
2850 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.Building:type]
2852 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for type
2852 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property type
2853 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.example.demo.model.User
2853 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2853 [main] DEBUG o.h.cfg.annotations.EntityBinder - Import with entity name User
2853 [main] DEBUG o.h.cfg.annotations.EntityBinder - Bind entity com.example.demo.model.User on table user_password
2854 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user_password), mappingColumn=id, insertable=true, updatable=true, unique=false}
2854 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.example.demo.model.User] is safe
2854 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.example.demo.model.User
2854 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2854 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.User:id]
2854 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for id
2854 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property id
2854 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
2854 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user_password), mappingColumn=login, insertable=true, updatable=true, unique=false}
2854 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property login with lazy=false
2855 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.User:login]
2855 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for login
2855 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property login
2855 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user_password), mappingColumn=password, insertable=true, updatable=true, unique=false}
2855 [main] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property password with lazy=false
2855 [main] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.example.demo.model.User:password]
2855 [main] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for password
2855 [main] DEBUG o.h.cfg.annotations.PropertyBinder - Building property password
2856 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
2856 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for addressText
2856 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for zipCode
2856 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
2856 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for creationDate
2856 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for type
2856 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
2856 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for login
2856 [main] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for password
2861 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [address]
2861 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [building]
2862 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [user_password]
2862 [main] DEBUG o.h.cfg.CollectionSecondPass - Second pass for collection: com.example.demo.Address.buildings
2863 [main] DEBUG o.h.c.annotations.CollectionBinder - Binding a OneToMany: com.example.demo.Address.buildings through a foreign key
2865 [main] DEBUG o.h.c.annotations.CollectionBinder - Mapping collection: com.example.demo.Address.buildings -> building
2868 [main] DEBUG o.h.cfg.annotations.TableBinder - Retrieving property com.example.demo.model.Building.address
2868 [main] DEBUG o.h.cfg.CollectionSecondPass - Mapped collection key: address_id, one-to-many: com.example.demo.model.Building
2869 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: com.example.demo.Address
2872 [main] DEBUG o.h.b.i.InFlightMetadataCollectorImpl - Resolving reference to class: com.example.demo.Address
2892 [main] DEBUG o.h.internal.SessionFactoryImpl - Building session factory
2893 [main] DEBUG org.hibernate.cfg.Settings - SessionFactory name : null
2894 [main] DEBUG org.hibernate.cfg.Settings - Automatic flush during beforeCompletion(): enabled
2895 [main] DEBUG org.hibernate.cfg.Settings - Automatic session close at end of transaction: disabled
2895 [main] DEBUG org.hibernate.cfg.Settings - Statistics: disabled
2895 [main] DEBUG org.hibernate.cfg.Settings - Deleted entity synthetic identifier rollback: disabled
2896 [main] DEBUG org.hibernate.cfg.Settings - Default entity-mode: pojo
2896 [main] DEBUG org.hibernate.cfg.Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
2896 [main] DEBUG org.hibernate.cfg.Settings - Allow initialization of lazy state outside session : disabled
2896 [main] DEBUG org.hibernate.cfg.Settings - Using BatchFetchStyle : LEGACY
2896 [main] DEBUG org.hibernate.cfg.Settings - Default batch fetch size: -1
2896 [main] DEBUG org.hibernate.cfg.Settings - Maximum outer join fetch depth: null
2896 [main] DEBUG org.hibernate.cfg.Settings - Default null ordering: NONE
2896 [main] DEBUG org.hibernate.cfg.Settings - Order SQL updates by primary key: disabled
2896 [main] DEBUG org.hibernate.cfg.Settings - Order SQL inserts for batching: disabled
2896 [main] DEBUG org.hibernate.cfg.Settings - multi-tenancy strategy : NONE
2896 [main] DEBUG org.hibernate.cfg.Settings - JTA Track by Thread: enabled
2896 [main] DEBUG org.hibernate.cfg.Settings - Query language substitutions: {}
2897 [main] DEBUG org.hibernate.cfg.Settings - Named query checking : enabled
2897 [main] DEBUG org.hibernate.cfg.Settings - Second-level cache: disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - Second-level query cache: disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - Second-level query cache factory: null
2897 [main] DEBUG org.hibernate.cfg.Settings - Second-level cache region prefix: null
2897 [main] DEBUG org.hibernate.cfg.Settings - Optimize second-level cache for minimal puts: disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - Structured second-level cache entries: disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - Second-level cache direct-reference entries: disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - Automatic eviction of collection cache: disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - JDBC batch size: 15
2897 [main] DEBUG org.hibernate.cfg.Settings - JDBC batch updates for versioned data: enabled
2897 [main] DEBUG org.hibernate.cfg.Settings - Scrollable result sets: enabled
2897 [main] DEBUG org.hibernate.cfg.Settings - Wrap result sets: disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - JDBC3 getGeneratedKeys(): enabled
2897 [main] DEBUG org.hibernate.cfg.Settings - JDBC result set fetch size: null
2897 [main] DEBUG org.hibernate.cfg.Settings - Connection release mode: ON_CLOSE
2897 [main] DEBUG org.hibernate.cfg.Settings - Generate SQL with comments: disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - JPA compliance - query : disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - JPA compliance - closed-handling : disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - JPA compliance - lists : disabled
2897 [main] DEBUG org.hibernate.cfg.Settings - JPA compliance - transactions : disabled
2954 [main] DEBUG o.h.internal.SessionFactoryImpl - Session factory constructed with filter configurations : {}
